RUC|NOMBRE_DE_ENTIDAD|DEPARTAMENTO|PROVINCIA|DISTRITO|CODIGO_SIAF|CODCONSUCODE|ESTADO|ULTIMAACTUALIZACION
20105049294|ENTIDAD PRESTADORA DE SERVICIOS DE SANEAMIENTO MUNICIPAL CHANKA SCRL|APURIMAC|ANDAHUAYLAS|ANDAHUAYLAS|500175|2369|Activo|24/06/20
20171727783|ENTIDAD PRESTADORA DE SERVICIOS DE SANEAMIENTO MUNICIPAL DE UTCUBAMBA - BAGUA GRANDE|AMAZONAS|UTCUBAMBA|BAGUA GRANDE||2377|Activo|14/04/23
20121876290|ENTIDAD PRESTADORA DE SERVICIOS DE SANEAMIENTO SELVA CENTRAL S.A.|JUNIN|CHANCHAMAYO|CHANCHAMAYO|500153|2375|Activo|22/09/20
20138021140|ESCUELA DE EDUCACIÓN SUPERIOR PEDAGÓGICA PÚBLICA - MONTERRICO|LIMA|LIMA|SANTIAGO DE SURCO|77|10187|Activo|08/04/21
20131379430|ESCUELA NACIONAL DE MARINA MERCANTE|CALLAO|CALLAO|CALLAO|1123|1956|Activo|09/12/15
20143700136|ESCUELA NACIONAL SUPERIOR AUTONOMA DE BELLAS ARTES DEL PERU|LIMA|LIMA|LIMA|76|10186|Activo|17/07/13
20600739159|ESCUELA NACIONAL SUPERIOR DE ARTE DRAMATICO - GUILLERMO UGARTE CHAMORRO|LIMA|LIMA|LIMA|1636|202366|Activo|21/08/18
20600641035|ESCUELA NACIONAL SUPERIOR DE BALLET|LIMA|LIMA|SURQUILLO|1635|202386|Activo|22/02/24
20174237388|ESCUELA NACIONAL SUPERIOR DE FOLKLORE|LIMA|LIMA|SAN ISIDRO|78|10188|Activo|17/07/13
20600575806|ESTABLECIMIENTO DE SALUD MUNICIPAL|AREQUIPA|AREQUIPA|CERRO COLORADO||201925|Activo|24/12/15
20491174693|ESTACION EXPERIMENTAL AGRARIA ANDENES-CUSCO|CUSCO|CUSCO|WANCHAQ|1451|200509|Activo|17/07/13
20542249669|ESTACION EXPERIMENTAL AGRARIA EL PORVENIR - SAN MARTIN|SAN MARTIN|SAN MARTIN|TARAPOTO|1446|200504|Activo|26/12/15
20448637663|ESTACION EXPERIMENTAL AGRARIA ILLPA - PUNO|PUNO|PUNO|PUNO|1447|200514|Activo|17/07/13
20393850401|ESTACION EXPERIMENTAL AGRARIA PUCALLPA - UCAYALI|UCAYALI|CORONEL PORTILLO|CALLERIA|1448|200516|Activo|17/07/13
20568503253|ESTACION EXPERIMENTAL AGRARIA SANTA ANA-JUNIN|JUNIN|HUANCAYO|EL TAMBO|1449|200507|Activo|26/12/15
20538977030|ESTACION EXPERIMENTAL AGRARIA VISTA FLORIDA - LAMBAYEQUE|LAMBAYEQUE|CHICLAYO|PICSI|1450|200502|Activo|17/07/13
20522449271|FABRICA DE ARMAS Y MUNICIONES DEL EJERCITO SAC - FAME SAC|LIMA|LIMA|LURIGANCHO||200287|Activo|17/07/13
20609530279|FOMENTO Y GESTIÓN SOSTENIBLE DE LA PRODUCCIÓN FORESTAL EN EL PERÚ|LIMA|LIMA|MAGDALENA DEL MAR|1737|205150|Activo|02/03/23
20421413216|FONDO CONSOLIDADO DE RESERVAS PREVISIONALES|LIMA|LIMA|LIMA||200138|Activo|17/07/13
20178922581|FONDO DE ASEGURAMIENTO EN SALUD DE LA POLICIA NACIONAL DEL PERU|LIMA|LIMA|PUEBLO LIBRE||200029|Activo|09/02/17
20388425360|FONDO DE BIENESTAR DE LA POLICIA NACIONAL DEL PERU|LIMA|LIMA|SAN BORJA||200103|Activo|17/07/13
20509139700|FONDO DE COOPERACION PARA EL DESARROLLO SOCIAL|LIMA|LIMA|SAN ISIDRO|1427|1914|Activo|31/01/14
20514935590|FONDO DE INVERSION EN TELECOMUNICACIONES|LIMA|LIMA|LIMA|1260|200186|Activo|17/07/13
20505211252|FONDO DE PROMOCION DEL DESARROLLO FORESTAL|LIMA|LIMA|SAN ISIDRO||200143|Activo|17/07/13
20503072719|FONDO DE SEGURO DE RETIRO Y CESACION  DE LA MGP - FOSERECE|LIMA|LIMA|SAN ISIDRO||200221|Activo|17/07/13
20492072479|FONDO DE VIVIENDA MILITAR DE LA FUERZA AEREA DEL PERU - FOVIMFAP|LIMA|LIMA|SANTIAGO DE SURCO||200290|Activo|25/11/13
20546736718|FONDO INTANGIBLE SOLIDARIO DE SALUD|LIMA|LIMA|SAN ISIDRO|1423|200489|Activo|17/07/13
20164503080|FONDO METROPOLITANO DE INVERSIONES|LIMA|LIMA|LIMA|500235|2002|Activo|02/06/20
20414671773|FONDO MIVIVIENDA S.A.|LIMA|LIMA|SAN ISIDRO||20006|Activo|12/02/18
20138695884|FONDO MUNICIPAL DE INVERSIONES DEL CALLAO|CALLAO|CALLAO|CALLAO||2463|Activo|17/07/13
20554841555|FONDO NACIONAL DE DESARROLLO CIENTIFICO Y DE INNOVACION TECNOLOGICA|LIMA|LIMA|MIRAFLORES|1522|200577|Activo|10/11/15
20137921601|FONDO NACIONAL DE DESARROLLO PESQUERO|LIMA|LIMA|LIMA|0192|1915|Activo|17/07/13
20458605662|FONDO NACIONAL DE FINANCIAMIENTO DE LA ACTIVIDAD EMPRESARIAL - FONAFE|LIMA|LIMA|SAN ISIDRO||20008|Activo|17/07/13
20517348075|FONDO PARA LA RECONSTRUCCION INTEGRAL DE LAS ZONAS AFECTADAS POR LOS SISMOS - FORSUR|ICA|ICA|ICA||200225|Activo|17/07/13
20520640071|FUERO MILITAR POLICIAL|LIMA|LIMA|LIMA|1295|1953|Activo|30/09/15
20144364059|FUERZA AEREA DEL PERU|LIMA|LIMA|JESUS MARIA|472|10249|Activo|04/08/15
20602050506|GOBIERNO  REGIONAL DE CAJAMARCA -  UNIDAD EJECUTORA SALUD HUALGAYOC - BAMBAMARCA|CAJAMARCA|HUALGAYOC|BAMBAMARCA|1662|203546|Activo|18/03/22
20172265929|GOBIERNO LOCAL DISTRITAL DE MARCARA|ANCASH|CARHUAZ|MARCARA|300130|194|Activo|01/10/15
20601772133|GOBIERNO REGIONAL AREQUIPA UGEL CAMANA|AREQUIPA|CAMANA|SAMUEL PASTOR|1597|203406|Activo|19/10/18
20601770971|GOBIERNO REGIONAL AREQUIPA UGEL LA UNION|AREQUIPA|LA UNION|COTAHUASI|1602|203847|Activo|19/10/18
20601769680|GOBIERNO REGIONAL AREQUIPA UNIDAD DE GESTION EDUCATIVA LOCAL CAYLLOMA|AREQUIPA|CAYLLOMA|CHIVAY|1603|203666|Activo|19/10/18
20601218471|GOBIERNO REGIONAL CAJAMARCA SALUD SAN IGNACIO|CAJAMARCA|SAN IGNACIO|SAN IGNACIO|1654|202925|Activo|06/11/18
20602066330|GOBIERNO REGIONAL CAJAMARCA UNIDAD EJECUTORA DE SALUD SANTA CRUZ|CAJAMARCA|SANTA CRUZ|SANTA CRUZ|1671|203506|Activo|19/10/18
20601041899|GOBIERNO REGIONAL CUSCO UNIDAD DE GESTION EDUCATIVA LOCAL PARURO|CUSCO|PARURO|PARURO|1240|203026|Activo|06/11/18
20487671097|GOBIERNO REGIONAL DE AMAZONAS  - DIRECCION DE RED DE SALUD CONDORCANQUI|AMAZONAS|CONDORCANQUI|NIEVA|1664|203286|Activo|19/10/18
20392293311|GOBIERNO REGIONAL DE AMAZONAS - DIRECCION REGIONAL AGRARIA|AMAZONAS|CHACHAPOYAS|CHACHAPOYAS|722|10374|Activo|17/07/13
20176217694|GOBIERNO REGIONAL DE AMAZONAS - DIRECCION REGIONAL DE SALUD AMAZONAS|AMAZONAS|CHACHAPOYAS|CHACHAPOYAS|725|10378|Activo|10/11/15
20392327747|GOBIERNO REGIONAL DE AMAZONAS - DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES|AMAZONAS|CHACHAPOYAS|CHACHAPOYAS|723|10375|Activo|17/07/13
20185603483|GOBIERNO REGIONAL DE AMAZONAS - EDUCACION|AMAZONAS|CHACHAPOYAS|CHACHAPOYAS|724|10376|Activo|18/11/15
20438491318|GOBIERNO REGIONAL DE AMAZONAS - GERENCIA SUB REGIONAL CONDORCANQUI|AMAZONAS|CONDORCANQUI|NIEVA|1023|20001|Activo|17/07/13
20392298895|GOBIERNO REGIONAL DE AMAZONAS - GERENCIA SUBREGIONAL BAGUA|AMAZONAS|BAGUA|BAGUA|953|10373|Activo|17/07/13
20479568627|GOBIERNO REGIONAL DE AMAZONAS - HOSPITAL DE APOYO BAGUA|AMAZONAS|BAGUA|BAGUA|1101|200109|Activo|17/07/13
20437350800|GOBIERNO REGIONAL DE AMAZONAS - HOSPITAL DE APOYO CHACHAPOYAS|AMAZONAS|CHACHAPOYAS|CHACHAPOYAS|998|10380|Activo|17/07/13
20185837395|GOBIERNO REGIONAL DE AMAZONAS - SUB REGION DE SALUD BAGUA|AMAZONAS|BAGUA|BAGUA|955|10379|Activo|17/07/13
20479951757|GOBIERNO REGIONAL DE AMAZONAS - UGEL CONDORCANQUI|AMAZONAS|CONDORCANQUI|NIEVA|1220|200169|Activo|17/07/13
20608974661|GOBIERNO REGIONAL DE AMAZONAS - UGEL INTERCULTURAL BILINGÜE Y RURAL IMAZA - BAGUA|AMAZONAS|BAGUA|IMAZA|1739|205310|Activo|29/01/24
20392286617|GOBIERNO REGIONAL DE AMAZONAS - UNIDAD DE GESTION EDUCATIVA LOCAL DE UTCUBAMBA|AMAZONAS|UTCUBAMBA|BAGUA GRANDE|954|10377|Activo|04/07/17
20539219490|GOBIERNO REGIONAL DE AMAZONAS - UNIDAD EJECUTORA PROAMAZONAS|AMAZONAS|CHACHAPOYAS|CHACHAPOYAS|1518|200578|Activo|09/11/15
20487911667|GOBIERNO REGIONAL DE AMAZONAS - UNIDAD EJECUTORA 004 GERENCIA SUB REGIONAL UTCUBAMBA|AMAZONAS|UTCUBAMBA|BAGUA GRANDE|1429|200444|Activo|11/12/15
20480780877|GOBIERNO REGIONAL DE AMAZONAS - UNIDAD EJECUTORA 404 - SALUD UTCUBAMBA|AMAZONAS|UTCUBAMBA|BAGUA GRANDE|1350|200307|Activo|28/12/15
20479569861|GOBIERNO REGIONAL DE AMAZONAS SEDE CENTRAL|AMAZONAS|CHACHAPOYAS|CHACHAPOYAS|0721|32|Activo|17/07/13
20392336908|GOBIERNO REGIONAL DE AMAZONAS-UNIDAD EJECUTORA 303 EDUCACION BAGUA CAPITAL|AMAZONAS|BAGUA|BAGUA|1349|200352|Activo|17/07/13
20205422332|GOBIERNO REGIONAL DE ANCASH - AIS UTES POMABAMBA|ANCASH|POMABAMBA|POMABAMBA|745|10399|Activo|17/07/13
20531754221|GOBIERNO REGIONAL DE ANCASH - AUTORIDAD PORTUARIA REGIONAL DE ANCASH|ANCASH|SANTA|CHIMBOTE|1710|205190|Activo|30/11/23
20569238537|GOBIERNO REGIONAL DE ANCASH - DIRECCION DE RED DE SALUD PACIFICO NORTE|ANCASH|SANTA|CHIMBOTE|1537|200865|Activo|19/03/14
20364778491|GOBIERNO REGIONAL DE ANCASH - DIRECCION REGIONAL DE EDUCACION|ANCASH|HUARAZ|HUARAZ|729|10383|Activo|17/07/13
20164359701|GOBIERNO REGIONAL DE ANCASH - PROYECTO ESPECIAL CHINECAS|ANCASH|SANTA|CHIMBOTE|1277|10362|Activo|05/02/18
20531716991|GOBIERNO REGIONAL DE ANCASH - RED DE SALUD PACIFICO NORTE|ANCASH|SANTA|CHIMBOTE||200301|Activo|17/07/13
20531636539|GOBIERNO REGIONAL DE ANCASH - RED DE SALUD PACIFICO SUR|ANCASH|SANTA|NUEVO CHIMBOTE|1421|200447|Activo|17/07/13
20196425005|GOBIERNO REGIONAL DE ANCASH - SALUD UTES  HUARAZ  HOSPITAL VICTOR RAMOS GUARDIA|ANCASH|HUARAZ|HUARAZ|741|10395|Activo|22/12/15
20530689019|GOBIERNO REGIONAL DE ANCASH - SEDE CENTRAL|ANCASH|HUARAZ|INDEPENDENCIA|0726|33|Activo|17/07/13
20320162352|GOBIERNO REGIONAL DE ANCASH - SUB REGION PACIFICO|ANCASH|SANTA|NUEVO CHIMBOTE|1102|200039|Activo|17/07/13
20446292910|GOBIERNO REGIONAL DE ANCASH - SUBREGION CONCHUCOS ALTO HUARI|ANCASH|HUARI|HUARI||200144|Activo|17/07/13
20569166951|GOBIERNO REGIONAL DE ANCASH - TERMINAL PORTUARIO DE CHIMBOTE|ANCASH|SANTA|CHIMBOTE|1445|200622|Activo|22/12/20
20445428389|GOBIERNO REGIONAL DE ANCASH - UGEL CASMA|ANCASH|CASMA|CASMA|1206|200165|Activo|17/07/13
20286922342|GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTION EDUCATIVA DE CORONGO|ANCASH|CORONGO|CORONGO|1491|200544|Activo|24/09/13
20323062332|GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTION EDUCATIVA LOCAL ANTONIO RAYMONDI|ANCASH|ANTONIO RAYMONDI|LLAMELLIN|1477|200555|Activo|24/09/13
20571443784|GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTION EDUCATIVA LOCAL DE BOLOGNESI|ANCASH|BOLOGNESI|CHIQUIAN|1478|200539|Activo|17/07/13
20571224128|GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTION EDUCATIVA LOCAL DE CARHUAZ|ANCASH|CARHUAZ|CARHUAZ|1480|200540|Activo|17/07/13
20530784780|GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTION EDUCATIVA LOCAL DE HUARAZ|ANCASH|HUARAZ|HUARAZ|1221|200164|Activo|17/07/13
20571443351|GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTION EDUCATIVA LOCAL DE MARISCAL LUZURIAGA|ANCASH|MARISCAL LUZURIAGA|PISCOBAMBA|1481|201405|Activo|15/12/14
20571435927|GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTION EDUCATIVA LOCAL DE OCROS|ANCASH|OCROS|OCROS|1482|200868|Activo|19/03/14
20571181305|GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTION EDUCATIVA LOCAL DE RECUAY|ANCASH|RECUAY|RECUAY|1483|200534|Activo|17/07/13
20406922589|GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE SIHUAS|ANCASH|SIHUAS|SIHUAS|735|10389|Activo|17/07/13
20364744910|GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTION EDUCATIVA LOCAL DE YUNGAY|ANCASH|YUNGAY|YUNGAY|1484|200205|Activo|17/07/13
20198130967|GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTION EDUCATIVA LOCAL SANTA|ANCASH|SANTA|NUEVO CHIMBOTE|730|10384|Activo|26/12/15
20406989730|GOBIERNO REGIONAL DE ANCASH-AGRICULTURA|ANCASH|HUARAZ|HUARAZ|727|10382|Activo|17/07/13
20406940307|GOBIERNO REGIONAL DE ANCASH-EDUCACION USE AIJA|ANCASH|AIJA|AIJA|733|10387|Activo|17/07/13
20407043881|GOBIERNO REGIONAL DE ANCASH-EDUCACION USE CARLOS F. FITZCARRALD|ANCASH|CARLOS FERMIN FITZCARRALD|SAN LUIS|736|10390|Activo|17/07/13
20175865994|GOBIERNO REGIONAL DE ANCASH-EDUCACION USE HUARI|ANCASH|HUARI|HUARI|737|10391|Activo|17/07/13
20282766648|GOBIERNO REGIONAL DE ANCASH-EDUCACION USE HUARMEY|ANCASH|HUARMEY|HUARMEY|732|10386|Activo|17/07/13
20323036684|GOBIERNO REGIONAL DE ANCASH-EDUCACION USE HUAYLAS|ANCASH|HUAYLAS|CARAZ|731|10385|Activo|17/07/13
20360536239|GOBIERNO REGIONAL DE ANCASH-EDUCACION USE PALLASCA|ANCASH|PALLASCA|CABANA|738|10392|Activo|17/07/13
20449282648|GOBIERNO REGIONAL DE ANCASH-EDUCACION USE POMABAMBA|ANCASH|POMABAMBA|POMABAMBA|734|10388|Activo|17/07/13
20407047282|GOBIERNO REGIONAL DE ANCASH-LUCHA CONTRA LA POBREZA EN ZONAS RURALES (CONVENIO CE)|ANCASH|HUARAZ|HUARAZ||10039|Activo|17/07/13
20156003817|GOBIERNO REGIONAL DE ANCASH-SALUD ANCASH|ANCASH|HUARAZ|HUARAZ|739|10393|Activo|17/07/13
20146925686|GOBIERNO REGIONAL DE ANCASH-SALUD UTES CARAZ|ANCASH|HUAYLAS|CARAZ|744|10398|Activo|17/07/13
20174675733|GOBIERNO REGIONAL DE ANCASH-SALUD UTES ELEAZAR GUZMAN BARRON|ANCASH|SANTA|NUEVO CHIMBOTE|742|10396|Activo|11/11/15
20287034220|GOBIERNO REGIONAL DE ANCASH-SALUD UTES HUARI|ANCASH|HUARI|HUARI|746|10400|Activo|17/07/13
20186206852|GOBIERNO REGIONAL DE ANCASH-SALUD UTES LA CALETA|ANCASH|SANTA|CHIMBOTE|743|10397|Activo|25/09/15
20488336917|GOBIERNO REGIONAL DE ANCASH-SALUD UTES RECUAY CARHUAZ|ANCASH|RECUAY|RECUAY|740|10394|Activo|17/07/13
20286907467|GOBIERNO REGIONAL DE ANCASH-TRANSPORTES|ANCASH|HUARAZ|HUARAZ|1036|10401|Activo|17/07/13
20571440921|GOBIERNO REGIONAL DE ANCASH-UNIDAD DE GESTION EDUCATIVA LOCAL DE ASUNCION|ANCASH|ASUNCION|CHACAS|001479|201063|Activo|11/06/14
20564327019|GOBIERNO REGIONAL DE APURIMAC  - UNIDAD EJECUTORA GERENCIA SUB REGIONAL DE COTABAMBAS|APURIMAC|COTABAMBAS|TAMBOBAMBA|1546|201185|Activo|27/08/14
20491244900|GOBIERNO REGIONAL DE APURIMAC - DIRECCION DE SALUD VIRGEN DE COCHARCAS CHINCHEROS|APURIMAC|CHINCHEROS|CHINCHEROS|1497|200548|Activo|24/09/13
20408283206|GOBIERNO REGIONAL DE APURIMAC - DIRECCION SUBREGIONAL AGRARIA DE ANDAHUAYLAS|APURIMAC|ANDAHUAYLAS|ANDAHUAYLAS|750|10405|Activo|17/07/13
20527004269|GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY|APURIMAC|ABANCAY|ABANCAY|1037|200040|Activo|17/07/13
20527012016|GOBIERNO REGIONAL DE APURIMAC - HOSPITAL SUBREGIONAL DE ANDAHUAYLAS|APURIMAC|ANDAHUAYLAS|ANDAHUAYLAS|1038|200071|Activo|26/12/15
20491240319|GOBIERNO REGIONAL DE APURIMAC - RED DE SALUD ANTABAMBA|APURIMAC|ANTABAMBA|ANTABAMBA|1501|200541|Activo|12/02/18
20491240157|GOBIERNO REGIONAL DE APURIMAC - RED DE SALUD AYMARAES|APURIMAC|AYMARAES|CHALHUANCA|1502|200542|Activo|05/04/16
20491244811|GOBIERNO REGIONAL DE APURIMAC - RED DE SALUD COTABAMBAS|APURIMAC|COTABAMBAS|TAMBOBAMBA|1500|200543|Activo|24/09/13
20491240238|GOBIERNO REGIONAL DE APURIMAC - RED DE SALUD GRAU|APURIMAC|GRAU|CHUQUIBAMBILLA|1499|200545|Activo|24/09/13
20490983598|GOBIERNO REGIONAL DE APURIMAC - UNIDAD DE GESTION EDUCATIVA LOCAL DE ABANCAY|APURIMAC|ABANCAY|ABANCAY|1433|200518|Activo|17/07/13
20490979990|GOBIERNO REGIONAL DE APURIMAC - UNIDAD DE GESTION EDUCATIVA LOCAL DE AYMARAES|APURIMAC|AYMARAES|CHALHUANCA|1432|200530|Activo|17/07/13
20490983245|GOBIERNO REGIONAL DE APURIMAC - UNIDAD DE GESTION EDUCATIVA LOCAL GRAU|APURIMAC|GRAU|CHUQUIBAMBILLA|1430|200558|Activo|24/09/13
20490742639|GOBIERNO REGIONAL DE APURIMAC - UNIDAD DE GESTION EDUCATIVA LOCAL HUANCARAMA|APURIMAC|ANDAHUAYLAS|HUANCARAMA|1431|200487|Activo|17/07/13
20443336193|GOBIERNO REGIONAL DE APURIMAC - UNIDAD DE GESTION EDUCATIVA LOCAL-COTABAMBAS|APURIMAC|COTABAMBAS|TAMBOBAMBA|1010|10412|Activo|17/07/13
20491240742|GOBIERNO REGIONAL DE APURIMAC - UNIDAD EJECUTORA RED DE SALUD ABANCAY|APURIMAC|ABANCAY|ABANCAY|1498|200538|Activo|17/07/13
20490600842|GOBIERNO REGIONAL DE APURIMAC - UNIDAD EJECUTORA 004: PRO DESARROLLO APURIMAC|APURIMAC|ABANCAY|ABANCAY|1408|200387|Activo|17/07/13
20564175596|GOBIERNO REGIONAL DE APURIMAC - UNIDAD EJECUTORA 308 EDUCACION ANTABAMBA|APURIMAC|ANTABAMBA|ANTABAMBA|1538|201325|Activo|11/11/14
20443327798|GOBIERNO REGIONAL DE APURIMAC- EDUCACION UGEL CHINCHEROS|APURIMAC|CHINCHEROS|CHINCHEROS|1011|10413|Activo|17/07/13
20527141762|GOBIERNO REGIONAL DE APURIMAC SEDE CENTRAL|APURIMAC|ABANCAY|ABANCAY|0747|2009|Activo|17/07/13
20365993671|GOBIERNO REGIONAL DE APURIMAC-AGRICULTURA APURIMAC|APURIMAC|ABANCAY|ABANCAY|749|10404|Activo|17/07/13
20185898343|GOBIERNO REGIONAL DE APURIMAC-CHANKA|APURIMAC|ABANCAY|ABANCAY|748|10403|Activo|17/07/13
20199873378|GOBIERNO REGIONAL DE APURIMAC-EDUCACION APURIMAC|APURIMAC|ABANCAY|ABANCAY|753|10408|Activo|17/07/13
20366083406|GOBIERNO REGIONAL DE APURIMAC-EDUCACION CHANKA|APURIMAC|ABANCAY|ABANCAY|754|10409|Activo|17/07/13
20490338773|GOBIERNO REGIONAL DE APURIMAC-GERENCIA SUBREGIONAL CHINCHEROS|APURIMAC|CHINCHEROS|CHINCHEROS|1359|200367|Activo|28/09/15
20163779707|GOBIERNO REGIONAL DE APURIMAC-SALUD APURIMAC|APURIMAC|ANDAHUAYLAS|ANDAHUAYLAS|755|10410|Activo|17/07/13
20199917928|GOBIERNO REGIONAL DE APURIMAC-SALUD CHANKA|APURIMAC|ANDAHUAYLAS|ANDAHUAYLAS|756|10411|Activo|21/12/15
20408299382|GOBIERNO REGIONAL DE APURIMAC-TRANSPORTES APURIMAC|APURIMAC|ABANCAY|ABANCAY|751|10406|Activo|17/07/13
20443070819|GOBIERNO REGIONAL DE APURIMAC-TRANSPORTES CHANKA|APURIMAC|ABANCAY|ABANCAY|752|10407|Activo|17/07/13
20601769701|GOBIERNO REGIONAL DE AREQUIPA -  UGEL CONDESUYOS|AREQUIPA|CONDESUYOS|CHUQUIBAMBA|1600|203486|Activo|19/10/18
20191793898|GOBIERNO REGIONAL DE AREQUIPA - AGRICULTURA|AREQUIPA|AREQUIPA|JOSE LUIS BUSTAMANTE Y RIVERO|0761|10418|Activo|03/07/19
20209556431|GOBIERNO REGIONAL DE AREQUIPA - COLEGIO MILITAR FRANCISCO BOLOGNESI|AREQUIPA|AREQUIPA|ALTO SELVA ALEGRE|764|10421|Activo|17/07/13
20190572081|GOBIERNO REGIONAL DE AREQUIPA - DIRECCIÓN REGIONAL DE EDUCACION|AREQUIPA|AREQUIPA|AREQUIPA|763|10420|Activo|04/10/21
20172661794|GOBIERNO REGIONAL DE AREQUIPA - GERENCIA REGIONAL DE SALUD|AREQUIPA|AREQUIPA|AREQUIPA|765|10422|Activo|16/01/20
20370859877|GOBIERNO REGIONAL DE AREQUIPA - GERENCIA REGIONAL DE TRANSPORTES Y COMUNICACIONES|AREQUIPA|AREQUIPA|PAUCARPATA|762|10419|Activo|17/07/13
20601655943|GOBIERNO REGIONAL DE AREQUIPA - HOSPITAL CENTRAL DE MAJES ING. ANGEL GABRIEL CHURA GALLEGOS|AREQUIPA|CAYLLOMA|MAJES|1657|203366|Activo|19/10/18
20163654246|GOBIERNO REGIONAL DE AREQUIPA - HOSPITAL GOYENECHE|AREQUIPA|AREQUIPA|AREQUIPA|766|10423|Activo|15/02/21
20454984847|GOBIERNO REGIONAL DE AREQUIPA - INSTITUTO REGIONAL DE ENFERMEDADES NEOPLASICAS DEL SUR|AREQUIPA|AREQUIPA|AREQUIPA|1320|200288|Activo|17/07/13
20162554167|GOBIERNO REGIONAL DE AREQUIPA - PROYECTO ESPECIAL MAJES-SIGUAS  AUTODEMA|AREQUIPA|AREQUIPA|CAYMA|1137|10351|Activo|26/09/15
20187720274|GOBIERNO REGIONAL DE AREQUIPA - SALUD APLAO|AREQUIPA|CASTILLA|APLAO|769|10041|Activo|17/07/13
20454157592|GOBIERNO REGIONAL DE AREQUIPA - SALUD RED PERIFERICA AREQUIPA |AREQUIPA|AREQUIPA|AREQUIPA|1222|200154|Activo|17/07/13
20601769655|GOBIERNO REGIONAL DE AREQUIPA - UGEL CASTILLA|AREQUIPA|CASTILLA|APLAO|1599|203386|Activo|19/10/18
20601768276|GOBIERNO REGIONAL DE AREQUIPA - UNIDAD DE GESTION EDUCATIVA LOCAL CARAVELÍ|AREQUIPA|CARAVELI|ATICO|001598|203346|Activo|19/10/18
20601763789|GOBIERNO REGIONAL DE AREQUIPA - UNIDAD DE GESTION EDUCATIVA LOCAL ISLAY|AREQUIPA|ISLAY|MOLLENDO|1601|203367|Activo|19/10/18
20498390570|GOBIERNO REGIONAL DE AREQUIPA Sede Central|AREQUIPA|AREQUIPA|AREQUIPA|0757|34|Activo|17/07/13
20601763096|GOBIERNO REGIONAL DE AREQUIPA -UNIDAD EJECUTORA  UGEL LA JOYA|AREQUIPA|AREQUIPA|LA JOYA|1604|203526|Activo|19/10/18
20454058187|GOBIERNO REGIONAL DE AREQUIPA ZONA ESPECIAL DE DESARROLLO MATARANI|AREQUIPA|ISLAY|ISLAY||200162|Activo|18/01/17
20498538828|GOBIERNO REGIONAL DE AREQUIPA-EDUCACIÓN AREQUIPA NORTE|AREQUIPA|CAMANA|CAMANA|1103|200041|Activo|17/07/13
20498392866|GOBIERNO REGIONAL DE AREQUIPA-EDUCACIÓN AREQUIPA SUR|AREQUIPA|CASTILLA|APLAO|1104|200042|Activo|17/07/13
20167251294|GOBIERNO REGIONAL DE AREQUIPA-HOSPITAL REGIONAL HONORIO DELGADO|AREQUIPA|AREQUIPA|AREQUIPA|767|10424|Activo|17/07/13
20327632192|GOBIERNO REGIONAL DE AREQUIPA-PROYECTO ESPECIAL COPASA|AREQUIPA|AREQUIPA|AREQUIPA|760|10417|Activo|17/07/13
20171312141|GOBIERNO REGIONAL DE AREQUIPA-TRABAJO|AREQUIPA|AREQUIPA|AREQUIPA|758|10415|Activo|17/07/13
20167237895|GOBIERNO REGIONAL DE AREQUIPA-ZONA DE DESARROLLO INTEGRAL DE SALUD CAMANA|AREQUIPA|CAMANA|CAMANA|768|10040|Activo|17/07/13
20452720796|GOBIERNO REGIONAL DE AYACUCHO - EDUCACION SUR PAUZA|AYACUCHO|PAUCAR DEL SARA SARA|PAUSA|1351|200471|Activo|17/07/13
20172772278|GOBIERNO REGIONAL DE AYACUCHO - HOSPITAL HUAMANGA|AYACUCHO|HUAMANGA|AYACUCHO|1024|20002|Activo|17/07/13
20494642078|GOBIERNO REGIONAL DE AYACUCHO - PROGRAMA REGIONAL DE IRRIGACION Y DESARROLLO RURAL INTEGRADO|AYACUCHO|HUAMANGA|AYACUCHO|1308|200270|Activo|17/07/13
20143117261|GOBIERNO REGIONAL DE AYACUCHO - PROYECTO ESPECIAL RIO CACHI|AYACUCHO|HUAMANGA|AYACUCHO||10365|Activo|17/07/13
20452222419|GOBIERNO REGIONAL DE AYACUCHO - RED DE SALUD PUQUIO  SUR AYACUCHO|AYACUCHO|LUCANAS|PUQUIO|1025|20003|Activo|17/07/13
20199187938|GOBIERNO REGIONAL DE AYACUCHO - SALUD SARASARA|AYACUCHO|PARINACOCHAS|CORACORA|1046|200050|Activo|28/12/15
